0.388244,0.341132,0.163718,-0.0762302,-0.287061,-0.388244,-0.341132,-0.163718,0.0762302,0.287061,0.388244;0.303956,0.133642,-0.087718,-0.275573,-0.358169,-0.303956,-0.133642,0.087718,0.275573,0.358169,0.303956;0.103567,-0.124893,-0.305649,-0.369657,-0.292468,-0.103567,0.124893,0.305649,0.369657,0.292468,0.103567;-0.136381,-0.335724,-0.406832,-0.322544,-0.115055,0.136381,0.335724,0.406832,0.322544,0.115055,-0.136381;-0.324236,-0.41832,-0.352619,-0.15223,0.106306,0.324236,0.41832,0.352619,0.15223,-0.106306,-0.324236;-0.388244,-0.341132,-0.163718,0.0762302,0.287061,0.388244,0.341132,0.163718,-0.0762302,-0.287061,-0.388244;-0.303956,-0.133642,0.087718,0.275573,0.358169,0.303956,0.133642,-0.087718,-0.275573,-0.358169,-0.303956;-0.103567,0.124893,0.305649,0.369657,0.292468,0.103567,-0.124893,-0.305649,-0.369657,-0.292468,-0.103567;0.136381,0.335724,0.406832,0.322544,0.115055,-0.136381,-0.335724,-0.406832,-0.322544,-0.115055,0.136381;0.324236,0.41832,0.352619,0.15223,-0.106306,-0.324236,-0.41832,-0.352619,-0.15223,0.106306,0.324236;0.388244,0.341132,0.163718,-0.0762302,-0.287061,-0.388244,-0.341132,-0.163718,0.0762302,0.287061,0.388244
0.383589,0.363986,0.205352,-0.0317187,-0.256674,-0.383589,-0.363986,-0.205352,0.0317187,0.256674,0.383589;0.327094,0.175506,-0.0431188,-0.245274,-0.353743,-0.327094,-0.175506,0.0431188,0.245274,0.353743,0.327094;0.145661,-0.0800102,-0.27512,-0.365143,-0.315694,-0.145661,0.0800102,0.27512,0.365143,0.315694,0.145661;-0.0914103,-0.304966,-0.402035,-0.34554,-0.157061,0.0914103,0.304966,0.402035,0.34554,0.157061,-0.0914103;-0.293566,-0.413435,-0.375386,-0.193952,0.0615645,0.293566,0.413435,0.375386,0.193952,-0.0615645,-0.293566;-0.383589,-0.363986,-0.205352,0.0317187,0.256674,0.383589,0.363986,0.205352,-0.0317187,-0.256674,-0.383589;-0.327094,-0.175506,0.0431188,0.245274,0.353743,0.327094,0.175506,-0.0431188,-0.245274,-0.353743,-0.327094;-0.145661,0.0800102,0.27512,0.365143,0.315694,0.145661,-0.0800102,-0.27512,-0.365143,-0.315694,-0.145661;0.0914103,0.304966,0.402035,0.34554,0.157061,-0.0914103,-0.304966,-0.402035,-0.34554,-0.157061,0.0914103;0.293566,0.413435,0.375386,0.193952,-0.0615645,-0.293566,-0.413435,-0.375386,-0.193952,0.0615645,0.293566;0.383589,0.363986,0.205352,-0.0317187,-0.256674,-0.383589,-0.363986,-0.205352,0.0317187,0.256674,0.383589
0.373617,0.382013,0.244494,0.0135862,-0.222511,-0.373617,-0.382013,-0.244494,-0.0135862,0.222511,0.373617;0.345404,0.214876,0.00227326,-0.211198,-0.343999,-0.345404,-0.214876,-0.00227326,0.211198,0.343999,0.345404;0.185258,-0.0343363,-0.240816,-0.355312,-0.334091,-0.185258,0.0343363,0.240816,0.355312,0.334091,0.185258;-0.0456493,-0.270434,-0.391921,-0.363709,-0.196571,0.0456493,0.270434,0.391921,0.363709,0.196571,-0.0456493;-0.259121,-0.403234,-0.393326,-0.233181,0.0160315,0.259121,0.403234,0.393326,0.233181,-0.0160315,-0.259121;-0.373617,-0.382013,-0.244494,-0.0135862,0.222511,0.373617,0.382013,0.244494,0.0135862,-0.222511,-0.373617;-0.345404,-0.214876,-0.00227326,0.211198,0.343999,0.345404,0.214876,0.00227326,-0.211198,-0.343999,-0.345404;-0.185258,0.0343363,0.240816,0.355312,0.334091,0.185258,-0.0343363,-0.240816,-0.355312,-0.334091,-0.185258;0.0456493,0.270434,0.391921,0.363709,0.196571,-0.0456493,-0.270434,-0.391921,-0.363709,-0.196571,0.0456493;0.259121,0.403234,0.393326,0.233181,-0.0160315,-0.259121,-0.403234,-0.393326,-0.233181,0.0160315,0.259121;0.373617,0.382013,0.244494,0.0135862,-0.222511,-0.373617,-0.382013,-0.244494,-0.0135862,0.222511,0.373617
0.358473,0.394969,0.2806,0.0590517,-0.185053,-0.358473,-0.394969,-0.2806,-0.0590517,0.185053,0.358473;0.358639,0.251209,0.0478251,-0.173826,-0.329082,-0.358639,-0.251209,-0.0478251,0.173826,0.329082,0.358639;0.221817,0.0114952,-0.203218,-0.340308,-0.347413,-0.221817,-0.0114952,0.203218,0.340308,0.347413,0.221817;0.000268588,-0.232609,-0.376638,-0.376804,-0.233044,-0.000268588,0.232609,0.376638,0.376804,0.233044,0.000268588;-0.221383,-0.387865,-0.406196,-0.269374,-0.0296601,0.221383,0.387865,0.406196,0.269374,0.0296601,-0.221383;-0.358473,-0.394969,-0.2806,-0.0590517,0.185053,0.358473,0.394969,0.2806,0.0590517,-0.185053,-0.358473;-0.358639,-0.251209,-0.0478251,0.173826,0.329082,0.358639,0.251209,0.0478251,-0.173826,-0.329082,-0.358639;-0.221817,-0.0114952,0.203218,0.340308,0.347413,0.221817,0.0114952,-0.203218,-0.340308,-0.347413,-0.221817;-0.000268588,0.232609,0.376638,0.376804,0.233044,0.000268588,-0.232609,-0.376638,-0.376804,-0.233044,-0.000268588;0.221383,0.387865,0.406196,0.269374,0.0296601,-0.221383,-0.387865,-0.406196,-0.269374,-0.0296601,0.221383;0.358473,0.394969,0.2806,0.0590517,-0.185053,-0.358473,-0.394969,-0.2806,-0.0590517,0.185053,0.358473
0.338376,0.402678,0.313171,0.104043,-0.144826,-0.338376,-0.402678,-0.313171,-0.104043,0.144826,0.338376;0.366626,0.284004,0.0929024,-0.133685,-0.309209,-0.366626,-0.284004,-0.0929024,0.133685,0.309209,0.366626;0.254837,0.05685,-0.162852,-0.32035,-0.355485,-0.254837,-0.05685,0.162852,0.32035,0.355485,0.254837;0.0457092,-0.192019,-0.356402,-0.384652,-0.265978,-0.0457092,0.192019,0.356402,0.384652,0.265978,0.0457092;-0.180878,-0.367543,-0.413819,-0.30203,-0.0748762,0.180878,0.367543,0.413819,0.30203,0.0748762,-0.180878;-0.338376,-0.402678,-0.313171,-0.104043,0.144826,0.338376,0.402678,0.313171,0.104043,-0.144826,-0.338376;-0.366626,-0.284004,-0.0929024,0.133685,0.309209,0.366626,0.284004,0.0929024,-0.133685,-0.309209,-0.366626;-0.254837,-0.05685,0.162852,0.32035,0.355485,0.254837,0.05685,-0.162852,-0.32035,-0.355485,-0.254837;-0.0457092,0.192019,0.356402,0.384652,0.265978,0.0457092,-0.192019,-0.356402,-0.384652,-0.265978,-0.0457092;0.180878,0.367543,0.413819,0.30203,0.0748762,-0.180878,-0.367543,-0.413819,-0.30203,-0.0748762,0.180878;0.338376,0.402678,0.313171,0.104043,-0.144826,-0.338376,-0.402678,-0.313171,-0.104043,0.144826,0.338376
0.313611,0.405039,0.341756,0.147934,-0.102394,-0.313611,-0.405039,-0.341756,-0.147934,0.102394,0.313611;0.369262,0.312812,0.136878,-0.0913384,-0.284667,-0.369262,-0.312812,-0.136878,0.0913384,0.284667,0.369262;0.283868,0.101101,-0.120283,-0.295723,-0.358207,-0.283868,-0.101101,0.120283,0.295723,0.358207,0.283868;0.0900456,-0.149227,-0.331499,-0.387151,-0.294924,-0.0900456,0.149227,0.331499,0.387151,0.294924,0.0900456;-0.138171,-0.342555,-0.416095,-0.3307,-0.11899,0.138171,0.342555,0.416095,0.3307,0.11899,-0.138171;-0.313611,-0.405039,-0.341756,-0.147934,0.102394,0.313611,0.405039,0.341756,0.147934,-0.102394,-0.313611;-0.369262,-0.312812,-0.136878,0.0913384,0.284667,0.369262,0.312812,0.136878,-0.0913384,-0.284667,-0.369262;-0.283868,-0.101101,0.120283,0.295723,0.358207,0.283868,0.101101,-0.120283,-0.295723,-0.358207,-0.283868;-0.0900456,0.149227,0.331499,0.387151,0.294924,0.0900456,-0.149227,-0.331499,-0.387151,-0.294924,-0.0900456;0.138171,0.342555,0.416095,0.3307,0.11899,-0.138171,-0.342555,-0.416095,-0.3307,-0.11899,0.138171;0.313611,0.405039,0.341756,0.147934,-0.102394,-0.313611,-0.405039,-0.341756,-0.147934,0.102394,0.313611
0.284528,0.402025,0.365961,0.190113,-0.0583518,-0.284528,-0.402025,-0.365961,-0.190113,0.0583518,0.284528;0.366521,0.337238,0.179142,-0.0473805,-0.255805,-0.366521,-0.337238,-0.179142,0.0473805,0.255805,0.366521;0.308515,0.143638,-0.0761036,-0.266777,-0.35555,-0.308515,-0.143638,0.0761036,0.266777,0.35555,0.308515;0.132667,-0.104827,-0.30228,-0.384273,-0.319487,-0.132667,0.104827,0.30228,0.384273,0.319487,0.132667;-0.0938554,-0.313251,-0.412996,-0.35499,-0.16139,0.0938554,0.313251,0.412996,0.35499,0.16139,-0.0938554;-0.284528,-0.402025,-0.365961,-0.190113,0.0583518,0.284528,0.402025,0.365961,0.190113,-0.0583518,-0.284528;-0.366521,-0.337238,-0.179142,0.0473805,0.255805,0.366521,0.337238,0.179142,-0.0473805,-0.255805,-0.366521;-0.308515,-0.143638,0.0761036,0.266777,0.35555,0.308515,0.143638,-0.0761036,-0.266777,-0.35555,-0.308515;-0.132667,0.104827,0.30228,0.384273,0.319487,0.132667,-0.104827,-0.30228,-0.384273,-0.319487,-0.132667;0.0938554,0.313251,0.412996,0.35499,0.16139,-0.0938554,-0.313251,-0.412996,-0.35499,-0.16139,0.0938554;0.284528,0.402025,0.365961,0.190113,-0.0583518,-0.284528,-0.402025,-0.365961,-0.190113,0.0583518,0.284528
0.251538,0.393683,0.385454,0.229995,-0.0133141,-0.251538,-0.393683,-0.385454,-0.229995,0.0133141,0.251538;0.35845,0.35695,0.219108,-0.00242671,-0.223034,-0.35845,-0.35695,-0.219108,0.00242671,0.223034,0.35845;0.328447,0.183875,-0.0309304,-0.233922,-0.347563,-0.328447,-0.183875,0.0309304,0.233922,0.347563,0.328447;0.172988,-0.059434,-0.269154,-0.376066,-0.339334,-0.172988,0.059434,0.269154,0.376066,0.339334,0.172988;-0.0485466,-0.280042,-0.40457,-0.374567,-0.201491,0.0485466,0.280042,0.40457,0.374567,0.201491,-0.0485466;-0.251538,-0.393683,-0.385454,-0.229995,0.0133141,0.251538,0.393683,0.385454,0.229995,-0.0133141,-0.251538;-0.35845,-0.35695,-0.219108,0.00242671,0.223034,0.35845,0.35695,0.219108,-0.00242671,-0.223034,-0.35845;-0.328447,-0.183875,0.0309304,0.233922,0.347563,0.328447,0.183875,-0.0309304,-0.233922,-0.347563,-0.328447;-0.172988,0.059434,0.269154,0.376066,0.339334,0.172988,-0.059434,-0.269154,-0.376066,-0.339334,-0.172988;0.0485466,0.280042,0.40457,0.374567,0.201491,-0.0485466,-0.280042,-0.40457,-0.374567,-0.201491,0.0485466;0.251538,0.393683,0.385454,0.229995,-0.0133141,-0.251538,-0.393683,-0.385454,-0.229995,0.0133141,0.251538
0.215103,0.380134,0.399967,0.267026,0.0320905,-0.215103,-0.380134,-0.399967,-0.267026,-0.0320905,0.215103;0.345171,0.371681,0.256222,0.0428948,-0.186817,-0.345171,-0.371681,-0.256222,-0.0428948,0.186817,0.345171;0.343395,0.221259,0.0146089,-0.197621,-0.334366,-0.343395,-0.221259,-0.0146089,0.197621,0.334366,0.343395;0.210454,-0.013677,-0.232584,-0.362652,-0.354199,-0.210454,0.013677,0.232584,0.362652,0.354199,0.210454;-0.00287278,-0.243389,-0.390938,-0.389163,-0.23874,0.00287278,0.243389,0.390938,0.389163,0.23874,-0.00287278;-0.215103,-0.380134,-0.399967,-0.267026,-0.0320905,0.215103,0.380134,0.399967,0.267026,0.0320905,-0.215103;-0.345171,-0.371681,-0.256222,-0.0428948,0.186817,0.345171,0.371681,0.256222,0.0428948,-0.186817,-0.345171;-0.343395,-0.221259,-0.0146089,0.197621,0.334366,0.343395,0.221259,0.0146089,-0.197621,-0.334366,-0.343395;-0.210454,0.013677,0.232584,0.362652,0.354199,0.210454,-0.013677,-0.232584,-0.362652,-0.354199,-0.210454;0.00287278,0.243389,0.390938,0.389163,0.23874,-0.00287278,-0.243389,-0.390938,-0.389163,-0.23874,0.00287278;0.215103,0.380134,0.399967,0.267026,0.0320905,-0.215103,-0.380134,-0.399967,-0.267026,-0.0320905,0.215103
0.175733,0.361572,0.409303,0.300694,0.0772297,-0.175733,-0.361572,-0.409303,-0.300694,-0.0772297,0.175733;0.326876,0.381233,0.289972,0.0879514,-0.147663,-0.326876,-0.381233,-0.289972,-0.0879514,0.147663,0.326876;0.353163,0.255276,0.0598816,-0.158385,-0.316154,-0.353163,-0.255276,-0.0598816,0.158385,0.316154,0.353163;0.244554,0.0318118,-0.193081,-0.344224,-0.363885,-0.244554,-0.0318118,0.193081,0.344224,0.363885,0.244554;0.0425335,-0.203803,-0.372294,-0.398581,-0.272624,-0.0425335,0.203803,0.372294,0.398581,0.272624,0.0425335;-0.175733,-0.361572,-0.409303,-0.300694,-0.0772297,0.175733,0.361572,0.409303,0.300694,0.0772297,-0.175733;-0.326876,-0.381233,-0.289972,-0.0879514,0.147663,0.326876,0.381233,0.289972,0.0879514,-0.147663,-0.326876;-0.353163,-0.255276,-0.0598816,0.158385,0.316154,0.353163,0.255276,0.0598816,-0.158385,-0.316154,-0.353163;-0.244554,-0.0318118,0.193081,0.344224,0.363885,0.244554,0.0318118,-0.193081,-0.344224,-0.363885,-0.244554;-0.0425335,0.203803,0.372294,0.398581,0.272624,0.0425335,-0.203803,-0.372294,-0.398581,-0.272624,-0.0425335;0.175733,0.361572,0.409303,0.300694,0.0772297,-0.175733,-0.361572,-0.409303,-0.300694,-0.0772297,0.175733
0.13398,0.33826,0.413336,0.330532,0.121475,-0.13398,-0.33826,-0.413336,-0.330532,-0.121475,0.13398;0.303829,0.385481,0.319892,0.132115,-0.106125,-0.303829,-0.385481,-0.319892,-0.132115,0.106125,0.303829;0.357625,0.285461,0.10426,-0.116765,-0.293189,-0.357625,-0.285461,-0.10426,0.116765,0.293189,0.357625;0.274821,0.0764044,-0.151196,-0.321044,-0.368265,-0.274821,-0.0764044,0.151196,0.321044,0.368265,0.274821;0.0870442,-0.161836,-0.3489,-0.402696,-0.302676,-0.0870442,0.161836,0.3489,0.402696,0.302676,0.0870442;-0.13398,-0.33826,-0.413336,-0.330532,-0.121475,0.13398,0.33826,0.413336,0.330532,0.121475,-0.13398;-0.303829,-0.385481,-0.319892,-0.132115,0.106125,0.303829,0.385481,0.319892,0.132115,-0.106125,-0.303829;-0.357625,-0.285461,-0.10426,0.116765,0.293189,0.357625,0.285461,0.10426,-0.116765,-0.293189,-0.357625;-0.274821,-0.0764044,0.151196,0.321044,0.368265,0.274821,0.0764044,-0.151196,-0.321044,-0.368265,-0.274821;-0.0870442,0.161836,0.3489,0.402696,0.302676,0.0870442,-0.161836,-0.3489,-0.402696,-0.302676,-0.0870442;0.13398,0.33826,0.413336,0.330532,0.121475,-0.13398,-0.33826,-0.413336,-0.330532,-0.121475,0.13398
0.0904263,0.310526,0.412015,0.356129,0.164213,-0.0904263,-0.310526,-0.412015,-0.356129,-0.164213,0.0904263;0.276358,0.384373,0.34557,0.174772,-0.0627837,-0.276358,-0.384373,-0.34557,-0.174772,0.0627837,0.276358;0.35673,0.311402,0.147129,-0.0733423,-0.265799,-0.35673,-0.311402,-0.147129,0.0733423,0.265799,0.35673;0.300843,0.119486,-0.10751,-0.293442,-0.367289,-0.300843,-0.119486,0.10751,0.293442,0.367289,0.300843;0.130045,-0.118069,-0.321084,-0.401457,-0.328486,-0.130045,0.118069,0.321084,0.401457,0.328486,0.130045;-0.0904263,-0.310526,-0.412015,-0.356129,-0.164213,0.0904263,0.310526,0.412015,0.356129,0.164213,-0.0904263;-0.276358,-0.384373,-0.34557,-0.174772,0.0627837,0.276358,0.384373,0.34557,0.174772,-0.0627837,-0.276358;-0.35673,-0.311402,-0.147129,0.0733423,0.265799,0.35673,0.311402,0.147129,-0.0733423,-0.265799,-0.35673;-0.300843,-0.119486,0.10751,0.293442,0.367289,0.300843,0.119486,-0.10751,-0.293442,-0.367289,-0.300843;-0.130045,0.118069,0.321084,0.401457,0.328486,0.130045,-0.118069,-0.321084,-0.401457,-0.328486,-0.130045;0.0904263,0.310526,0.412015,0.356129,0.164213,-0.0904263,-0.310526,-0.412015,-0.356129,-0.164213,0.0904263
0.0456784,0.278759,0.405363,0.377132,0.20485,-0.0456784,-0.278759,-0.405363,-0.377132,-0.20485,0.0456784;0.244852,0.377932,0.366655,0.215328,-0.018247,-0.244852,-0.377932,-0.366655,-0.215328,0.018247,0.244852;0.3505,0.332747,0.187896,-0.0287249,-0.234374,-0.3505,-0.332747,-0.187896,0.0287249,0.234374,0.3505;0.32227,0.160465,-0.062632,-0.261806,-0.360978,-0.32227,-0.160465,0.062632,0.261806,0.360978,0.32227;0.170943,-0.0731099,-0.289237,-0.394885,-0.349701,-0.170943,0.0731099,0.289237,0.394885,0.349701,0.170943;-0.0456784,-0.278759,-0.405363,-0.377132,-0.20485,0.0456784,0.278759,0.405363,0.377132,0.20485,-0.0456784;-0.244852,-0.377932,-0.366655,-0.215328,0.018247,0.244852,0.377932,0.366655,0.215328,-0.018247,-0.244852;-0.3505,-0.332747,-0.187896,0.0287249,0.234374,0.3505,0.332747,0.187896,-0.0287249,-0.234374,-0.3505;-0.32227,-0.160465,0.062632,0.261806,0.360978,0.32227,0.160465,-0.062632,-0.261806,-0.360978,-0.32227;-0.170943,0.0731099,0.289237,0.394885,0.349701,0.170943,-0.0731099,-0.289237,-0.394885,-0.349701,-0.170943;0.0456784,0.278759,0.405363,0.377132,0.20485,-0.0456784,-0.278759,-0.405363,-0.377132,-0.20485,0.0456784
0.000359315,0.243404,0.393477,0.393255,0.242823,-0.000359315,-0.243404,-0.393477,-0.393255,-0.242823,0.000359315;0.209756,0.366255,0.382857,0.253221,0.0268625,-0.209756,-0.366255,-0.382857,-0.253221,-0.0268625,0.209756;0.339033,0.349209,0.225999,0.0164647,-0.199358,-0.339033,-0.349209,-0.225999,-0.0164647,0.199358,0.339033;0.338811,0.198777,-0.0171833,-0.22658,-0.349431,-0.338811,-0.198777,0.0171833,0.22658,0.349431,0.338811;0.209175,-0.0275812,-0.253802,-0.383079,-0.366033,-0.209175,0.0275812,0.253802,0.383079,0.366033,0.209175;-0.000359315,-0.243404,-0.393477,-0.393255,-0.242823,0.000359315,0.243404,0.393477,0.393255,0.242823,-0.000359315;-0.209756,-0.366255,-0.382857,-0.253221,-0.0268625,0.209756,0.366255,0.382857,0.253221,0.0268625,-0.209756;-0.339033,-0.349209,-0.225999,-0.0164647,0.199358,0.339033,0.349209,0.225999,0.0164647,-0.199358,-0.339033;-0.338811,-0.198777,0.0171833,0.22658,0.349431,0.338811,0.198777,-0.0171833,-0.22658,-0.349431,-0.338811;-0.209175,0.0275812,0.253802,0.383079,0.366033,0.209175,-0.0275812,-0.253802,-0.383079,-0.366033,-0.209175;0.000359315,0.243404,0.393477,0.393255,0.242823,-0.000359315,-0.243404,-0.393477,-0.393255,-0.242823,0.000359315
-0.0449013,0.204955,0.376526,0.404276,0.277607,0.0449013,-0.204955,-0.376526,-0.404276,-0.277607,-0.0449013;0.171564,0.349512,0.393958,0.287925,0.0719152,-0.171564,-0.349512,-0.393958,-0.287925,-0.0719152,0.171564;0.322498,0.360567,0.260912,0.0615968,-0.161246,-0.322498,-0.360567,-0.260912,-0.0615968,0.161246,0.322498;0.350249,0.233898,0.0282058,-0.18826,-0.332816,-0.350249,-0.233898,-0.0282058,0.18826,0.332816,0.350249;0.244216,0.0178874,-0.215274,-0.366207,-0.377262,-0.244216,-0.0178874,0.215274,0.366207,0.377262,0.244216;0.0449013,-0.204955,-0.376526,-0.404276,-0.277607,-0.0449013,0.204955,0.376526,0.404276,0.277607,0.0449013;-0.171564,-0.349512,-0.393958,-0.287925,-0.0719152,0.171564,0.349512,0.393958,0.287925,0.0719152,-0.171564;-0.322498,-0.360567,-0.260912,-0.0615968,0.161246,0.322498,0.360567,0.260912,0.0615968,-0.161246,-0.322498;-0.350249,-0.233898,-0.0282058,0.18826,0.332816,0.350249,0.233898,0.0282058,-0.18826,-0.332816,-0.350249;-0.244216,-0.0178874,0.215274,0.366207,0.377262,0.244216,0.0178874,-0.215274,-0.366207,-0.377262,-0.244216;-0.0449013,0.204955,0.376526,0.404276,0.277607,0.0449013,-0.204955,-0.376526,-0.404276,-0.277607,-0.0449013
-0.0894754,0.163948,0.354749,0.410048,0.308722,0.0894754,-0.163948,-0.354749,-0.410048,-0.308722,-0.0894754;0.130812,0.327942,0.399808,0.318962,0.116283,-0.130812,-0.327942,-0.399808,-0.318962,-0.116283,0.130812;0.301134,0.366672,0.292154,0.106043,-0.120573,-0.301134,-0.366672,-0.292154,-0.106043,0.120573,0.301134;0.356433,0.265347,0.0729075,-0.14738,-0.311374,-0.356433,-0.265347,-0.0729075,0.14738,0.311374,0.356433;0.275587,0.0626679,-0.174188,-0.34451,-0.38324,-0.275587,-0.0626679,0.174188,0.34451,0.38324,0.275587;0.0894754,-0.163948,-0.354749,-0.410048,-0.308722,-0.0894754,0.163948,0.354749,0.410048,0.308722,0.0894754;-0.130812,-0.327942,-0.399808,-0.318962,-0.116283,0.130812,0.327942,0.399808,0.318962,0.116283,-0.130812;-0.301134,-0.366672,-0.292154,-0.106043,0.120573,0.301134,0.366672,0.292154,0.106043,-0.120573,-0.301134;-0.356433,-0.265347,-0.0729075,0.14738,0.311374,0.356433,0.265347,0.0729075,-0.14738,-0.311374,-0.356433;-0.275587,-0.0626679,0.174188,0.34451,0.38324,0.275587,0.0626679,-0.174188,-0.34451,-0.38324,-0.275587;-0.0894754,0.163948,0.354749,0.410048,0.308722,0.0894754,-0.163948,-0.354749,-0.410048,-0.308722,-0.0894754
-0.132745,0.120954,0.328453,0.410494,0.335741,0.132745,-0.120954,-0.328453,-0.410494,-0.335741,-0.132745;0.0880712,0.30185,0.400333,0.345902,0.159348,-0.0880712,-0.30185,-0.400333,-0.345902,-0.159348,0.0880712;0.275248,0.36745,0.319299,0.149187,-0.0779099,-0.275248,-0.36745,-0.319299,-0.149187,0.0779099,0.275248;0.357289,0.292696,0.116304,-0.104513,-0.285409,-0.357289,-0.292696,-0.116304,0.104513,0.285409,0.357289;0.302858,0.106143,-0.131115,-0.318292,-0.383891,-0.302858,-0.106143,0.131115,0.318292,0.383891,0.302858;0.132745,-0.120954,-0.328453,-0.410494,-0.335741,-0.132745,0.120954,0.328453,0.410494,0.335741,0.132745;-0.0880712,-0.30185,-0.400333,-0.345902,-0.159348,0.0880712,0.30185,0.400333,0.345902,0.159348,-0.0880712;-0.275248,-0.36745,-0.319299,-0.149187,0.0779099,0.275248,0.36745,0.319299,0.149187,-0.0779099,-0.275248;-0.357289,-0.292696,-0.116304,0.104513,0.285409,0.357289,0.292696,0.116304,-0.104513,-0.285409,-0.357289;-0.302858,-0.106143,0.131115,0.318292,0.383891,0.302858,0.106143,-0.131115,-0.318292,-0.383891,-0.302858;-0.132745,0.120954,0.328453,0.410494,0.335741,0.132745,-0.120954,-0.328453,-0.410494,-0.335741,-0.132745
-0.174112,0.0765704,0.298006,0.405613,0.35829,0.174112,-0.0765704,-0.298006,-0.405613,-0.35829,-0.174112;0.0439388,0.271606,0.39553,0.368374,0.200512,-0.0439388,-0.271606,-0.39553,-0.368374,-0.200512,0.0439388;0.245207,0.362898,0.341975,0.190428,-0.0338551,-0.245207,-0.362898,-0.341975,-0.190428,0.0338551,0.245207;0.352814,0.315575,0.157797,-0.0602546,-0.255291,-0.352814,-0.315575,-0.157797,0.0602546,0.255291,0.352814;0.325659,0.147713,-0.0866541,-0.287922,-0.379214,-0.325659,-0.147713,0.0866541,0.287922,0.379214,0.325659;0.174112,-0.0765704,-0.298006,-0.405613,-0.35829,-0.174112,0.0765704,0.298006,0.405613,0.35829,0.174112;-0.0439388,-0.271606,-0.39553,-0.368374,-0.200512,0.0439388,0.271606,0.39553,0.368374,0.200512,-0.0439388;-0.245207,-0.362898,-0.341975,-0.190428,0.0338551,0.245207,0.362898,0.341975,0.190428,-0.0338551,-0.245207;-0.352814,-0.315575,-0.157797,0.0602546,0.255291,0.352814,0.315575,0.157797,-0.0602546,-0.255291,-0.352814;-0.325659,-0.147713,0.0866541,0.287922,0.379214,0.325659,0.147713,-0.0866541,-0.287922,-0.379214,-0.325659;-0.174112,0.0765704,0.298006,0.405613,0.35829,0.174112,-0.0765704,-0.298006,-0.405613,-0.35829,-0.174112
-0.213005,0.0314136,0.263834,0.395478,0.376063,0.213005,-0.0314136,-0.263834,-0.395478,-0.376063,-0.213005;-0.000968729,0.237636,0.385471,0.38607,0.239203,0.000968729,-0.237636,-0.385471,-0.38607,-0.239203,-0.000968729;0.211438,0.353089,0.359872,0.229196,0.0109754,-0.211438,-0.353089,-0.359872,-0.229196,-0.0109754,0.211438;0.343082,0.333674,0.196814,-0.0152224,-0.221445,-0.343082,-0.333674,-0.196814,0.0152224,0.221445,0.343082;0.343681,0.186807,-0.0414203,-0.253827,-0.36928,-0.343681,-0.186807,0.0414203,0.253827,0.36928,0.343681;0.213005,-0.0314136,-0.263834,-0.395478,-0.376063,-0.213005,0.0314136,0.263834,0.395478,0.376063,0.213005;0.000968729,-0.237636,-0.385471,-0.38607,-0.239203,-0.000968729,0.237636,0.385471,0.38607,0.239203,0.000968729;-0.211438,-0.353089,-0.359872,-0.229196,-0.0109754,0.211438,0.353089,0.359872,0.229196,0.0109754,-0.211438;-0.343082,-0.333674,-0.196814,0.0152224,0.221445,0.343082,0.333674,0.196814,-0.0152224,-0.221445,-0.343082;-0.343681,-0.186807,0.0414203,0.253827,0.36928,0.343681,0.186807,-0.0414203,-0.253827,-0.36928,-0.343681;-0.213005,0.0314136,0.263834,0.395478,0.376063,0.213005,-0.0314136,-0.263834,-0.395478,-0.376063,-0.213005
-0.248888,-0.0138905,0.226412,0.380233,0.388818,0.248888,0.0138905,-0.226412,-0.380233,-0.388818,-0.248888;-0.0460254,0.200415,0.370303,0.398748,0.274885,0.0460254,-0.200415,-0.370303,-0.398748,-0.274885,-0.0460254;0.174417,0.338168,0.372751,0.264955,0.0559557,-0.174417,-0.338168,-0.372751,-0.264955,-0.0559557,0.174417;0.328238,0.346753,0.23282,0.029958,-0.184347,-0.328238,-0.346753,-0.23282,-0.029958,0.184347,0.328238;0.356683,0.22289,0.00396025,-0.216482,-0.354235,-0.356683,-0.22289,-0.00396025,0.216482,0.354235,0.356683;0.248888,0.0138905,-0.226412,-0.380233,-0.388818,-0.248888,-0.0138905,0.226412,0.380233,0.388818,0.248888;0.0460254,-0.200415,-0.370303,-0.398748,-0.274885,-0.0460254,0.200415,0.370303,0.398748,0.274885,0.0460254;-0.174417,-0.338168,-0.372751,-0.264955,-0.0559557,0.174417,0.338168,0.372751,0.264955,0.0559557,-0.174417;-0.328238,-0.346753,-0.23282,-0.029958,0.184347,0.328238,0.346753,0.23282,0.029958,-0.184347,-0.328238;-0.356683,-0.22289,-0.00396025,0.216482,0.354235,0.356683,0.22289,0.00396025,-0.216482,-0.354235,-0.356683;-0.248888,-0.0138905,0.226412,0.380233,0.388818,0.248888,0.0138905,-0.226412,-0.380233,-0.388818,-0.248888
